slice,slug,solver,nu,source,full_loglik,full_aic,full_bic,n_iter,converged,cv_logdens,cv_per_cell,heldout_rmse,n_test_total,is_selected
ALL_W,ALL_W_14-25_mrc2,anderson,10.0,grid,598117.80661322,-946263.61322644,409913.9798228783,602.0,True,350694.02602011827,0.920381874493462,0.0797688382292722,381031,False
ALL_W,ALL_W_14-25_mrc2,anderson,8.0,grid,601485.1931232751,-952998.38624655,403179.20680276817,664.0,True,351375.23670614057,0.9221696835851692,0.0800199152815347,381031,False
ALL_W,ALL_W_14-25_mrc2,anderson,6.0,grid,606053.2726619781,-962134.5453239564,394043.047725362,631.0,True,349868.0687770255,0.9182141840874508,0.0804774148631195,381031,False
ALL_W,ALL_W_14-25_mrc2,anderson,5.0,grid,609018.9814817553,-968065.9629635104,388111.63008580776,654.0,True,347206.0334520522,0.9112277831778838,0.08083007287591,381031,False
ALL_W,ALL_W_14-25_mrc2,anderson,4.0,grid,612634.6380608757,-975297.2761217514,380880.3169275669,856.0,True,341383.5614491626,0.8959469477527093,0.0813285308800212,381031,False
ALL_W,ALL_W_14-25_mrc2,anderson,3.0,grid,617111.1444230592,-984250.2888461184,371927.3042031999,759.0,True,328013.43399864866,0.8608576047582708,0.0820411369929592,381031,False
ALL_W,ALL_W_14-25_mrc2,anderson,7.292726599161978,brent,,,,,,351263.86973948986,0.9218774056165768,,381031,False
ALL_W,ALL_W_14-25_mrc2,anderson,8.227375479411872,brent,,,,,,351326.4346471586,0.9220416046126394,,381031,False
ALL_W,ALL_W_14-25_mrc2,anderson,8.863976875020771,brent,,,,,,351152.60023106687,0.9215853834230466,,381031,False
ALL_W,ALL_W_14-25_mrc2,anderson,7.884701163173937,brent,,,,,,351391.4346819009,0.9222121944983502,,381031,True
ALL_W,ALL_W_14-25_mrc2,anderson,7.82297141267943,brent,,,,,,351384.8813290238,0.922194995496492,,381031,False
ALL_W,ALL_W_14-25_mrc2,anderson,7.923964467257114,brent,,,,,,351386.78877060715,0.9222000014975348,,381031,False
ALL_W,ALL_W_14-25_mrc2,anderson,7.858462340541008,brent,,,,,,351387.3468904828,0.9222014662599178,,381031,False
ALL_W,ALL_W_14-25_mrc2,cv,inf,grid,574056.212546739,-898140.425093478,458037.1679558402,437.0,True,319958.28013503546,0.8397171887196461,0.0792252261454196,381031,False
ALL_W,ALL_W_14-25_mrc2,cv,15.0,grid,592576.3031113031,-935180.6062226064,420996.986826712,671.0,True,347672.9056943824,0.9124530699454436,0.0794184987708338,381031,False
ALL_W,ALL_W_14-25_mrc2,cv,10.0,grid,598117.7666961469,-946263.5333922938,409914.05965702445,786.0,True,350812.4735946193,0.9206927352226442,0.0797246676231064,381031,False
ALL_W,ALL_W_14-25_mrc2,cv,8.0,grid,601485.1396187545,-952998.279237509,403179.3138118093,971.0,True,351368.12115310377,0.9221510091123918,0.0799884730390487,381031,False
ALL_W,ALL_W_14-25_mrc2,cv,6.0,grid,606053.2631000698,-962134.5262001395,394043.0668491786,970.0,True,349827.889515967,0.918108735289168,0.0804469900507808,381031,False
ALL_W,ALL_W_14-25_mrc2,cv,5.0,grid,609019.0552268997,-968066.1104537994,388111.4825955189,1083.0,True,347151.82337497704,0.911085511086964,0.0808047832184656,381031,False
ALL_W,ALL_W_14-25_mrc2,cv,4.0,grid,612634.6278466479,-975297.2556932956,380880.33735602256,1166.0,True,341305.2935701021,0.8957415369618275,0.081307663741166,381031,False
ALL_W,ALL_W_14-25_mrc2,cv,3.0,grid,617111.1442998933,-984250.2885997866,371927.3044495317,1174.0,True,327472.30931483663,0.8594374455486211,0.0820498727441082,381031,False
ALL_W,ALL_W_14-25_mrc2,cv,7.292726599161978,brent,,,,,,351168.5938089574,0.921627357902526,,381031,False
ALL_W,ALL_W_14-25_mrc2,cv,8.227375479411872,brent,,,,,,351343.7664573764,0.9220870912271611,,381031,False
ALL_W,ALL_W_14-25_mrc2,cv,8.863976875020771,brent,,,,,,351225.75708359847,0.9217773805375375,,381031,False
ALL_W,ALL_W_14-25_mrc2,cv,8.116106940247652,brent,,,,,,351355.59366465674,0.9221181312403892,,381031,False
ALL_W,ALL_W_14-25_mrc2,cv,7.791165852464057,brent,,,,,,351353.9863335139,0.9221139128667062,,381031,False
ALL_W,ALL_W_14-25_mrc2,cv,7.961366762090294,brent,,,,,,351367.11341887305,0.9221483643558478,,381031,False
ALL_W,ALL_W_14-25_mrc2,cv,7.934872809428994,brent,,,,,,351368.76774201274,0.9221527060580708,,381031,True
ALL_W,ALL_W_14-25_mrc2,cv,7.879671398462697,brent,,,,,,351354.3828146494,0.9221149534149436,,381031,False
ALL_W,ALL_W_14-25_mrc2,cv,7.9084670241215616,brent,,,,,,351358.2198726997,0.9221250236140884,,381031,False
Po10_B,Po10_B_14-25_mrc2,anderson,inf,grid,242235.53446075172,-384201.0689215035,123421.9656605426,7.0,True,142396.24996300027,0.7720129790672725,0.0915310511719624,184448,False
